nctId,ec_single,ner,relation
NCT02595866,Inclusion: Total bilirubin \< 1.5 X upper limit of normal (ULN); or \< 3 x institutional ULN for Gilbert's syndrome or HIV protease inhibitors; or \< 5 x ULN and direct bilirubin \< 0.7 mg/dL for patients on atazanavir containing HIV regimen,"```json
[
    {
        ""entity"": ""Total bilirubin"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""< 1.5 X upper limit of normal (ULN)"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""< 3 x institutional ULN"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""Gilbert's syndrome"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""HIV protease inhibitors"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""< 5 x ULN"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""direct bilirubin"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""< 0.7 mg/dL"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""patients on atazanavir containing HIV regimen"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Total bilirubin"",
        ""value"": {
            ""range"": {
                ""upper_bound"": 1.5,
                ""unit"": ""X upper limit of normal (ULN)""
            }
        }
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""Gilbert's syndrome""
    },
    {
        ""id"": 3,
        ""type"": ""Drug/Substance"",
        ""name"": ""HIV protease inhibitors""
    },
    {
        ""id"": 4,
        ""type"": ""Observation"",
        ""name"": ""direct bilirubin"",
        ""value"": {
            ""range"": {
                ""upper_bound"": 0.7,
                ""unit"": ""mg/dL""
            }
        }
    },
    {
        ""id"": 5,
        ""type"": ""Drug/Substance"",
        ""name"": ""patients on atazanavir containing HIV regimen""
    }
]
```"
NCT02595866,Inclusion: Aspartate aminotransferase (AST) (serum glutamic oxaloacetic transaminase \[SGOT\])/alanine aminotransferase (ALT) (serum glutamate pyruvate transaminase \[SGPT\]) \< 2.5 X institutional ULN,"```json
[
    {
        ""entity"": ""Aspartate aminotransferase (AST) (serum glutamic oxaloacetic transaminase [SGOT])"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""alanine aminotransferase (ALT) (serum glutamate pyruvate transaminase [SGPT])"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""< 2.5 X institutional ULN"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Aspartate aminotransferase (AST) (serum glutamic oxaloacetic transaminase [SGOT])"",
        ""value"": {
            ""range"": {
                ""upper_bound"": 2.5,
                ""unit"": ""X institutional ULN""
            }
        }
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""alanine aminotransferase (ALT) (serum glutamate pyruvate transaminase [SGPT])"",
        ""value"": {
            ""range"": {
                ""upper_bound"": 2.5,
                ""unit"": ""X institutional ULN""
            }
        }
    }
]
```"
NCT02595866,Inclusion: Creatine kinase \< 5 X institutional ULN,"```json
[
    {
        ""entity"": ""Creatine kinase"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""< 5 X institutional ULN"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Creatine kinase"",
        ""value"": {
            ""range"": {
                ""upper_bound"": 5,
                ""unit"": ""X institutional ULN""
            }
        }
    }
]
```"
NCT02595866,Inclusion: Serum creatinine \< 2.5 X institutional ULN OR measured or calculated\* creatinine clearance (CrCl) (glomerular filtration rate \[GFR\] can also be used in place of creatinine or CrCl) \>= 30 mL/min for subject with creatinine levels \> 2.5 X institutional ULN,"```json
[
    {
        ""entity"": ""Serum creatinine"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""< 2.5 X institutional ULN"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""measured or calculated creatinine clearance (CrCl)"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""glomerular filtration rate (GFR)"",
        ""category"": ""Observation""
    },
    {
        ""entity"": "">= 30 mL/min"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""creatinine levels > 2.5 X institutional ULN"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Serum creatinine"",
        ""value"": {
            ""range"": {
                ""upper_bound"": 2.5,
                ""unit"": ""X institutional ULN""
            }
        }
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""measured or calculated creatinine clearance (CrCl)""
    },
    {
        ""id"": 3,
        ""type"": ""Observation"",
        ""name"": ""glomerular filtration rate (GFR)""
    },
    {
        ""id"": 4,
        ""type"": ""Observation"",
        ""name"": ""creatinine levels"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 2.5,
                ""unit"": ""X institutional ULN""
            }
        }
    },
    {
        ""id"": 5,
        ""type"": ""Observation"",
        ""name"": ""glomerular filtration rate (GFR)"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 30,
                ""unit"": ""mL/min""
            }
        }
    }
]
```"
NCT02595866,Inclusion: Thyroid stimulating hormone (TSH) within institutional limits (ie: normal); if TSH is greater or less than institutional limits patients may participate if their T4 is within normal limits (WNL); patients may be on a stable dose of replacement thyroid medication; dose adjustments are allowed if needed,"```json
[
    {
        ""entity"": ""Thyroid stimulating hormone (TSH)"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""within institutional limits"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""normal"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""TSH"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""greater or less than institutional limits"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""T4"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""within normal limits (WNL)"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""stable dose"",
        ""category"": ""Qualifier/Modifier""
    },
    {
        ""entity"": ""replacement thyroid medication"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""dose adjustments"",
        ""category"": ""Procedure/Device""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Thyroid stimulating hormone (TSH)"",
        ""value"": {
            ""qualitative"": ""normal""
        }
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""TSH"",
        ""value"": {
            ""qualitative"": ""greater or less than institutional limits""
        }
    },
    {
        ""id"": 3,
        ""type"": ""Observation"",
        ""name"": ""T4"",
        ""value"": {
            ""qualitative"": ""within normal limits (WNL)""
        }
    },
    {
        ""id"": 4,
        ""type"": ""Drug/Substance"",
        ""name"": ""replacement thyroid medication"",
        ""occurrence"": {
            ""operator"": ""exactly"",
            ""number"": 1
        }
    },
    {
        ""id"": 5,
        ""type"": ""Procedure/Device"",
        ""name"": ""dose adjustments"",
        ""occurrence"": {
            ""operator"": ""exactly"",
            ""number"": 1
        }
    }
]
```"
NCT02595866,Inclusion: Eastern Cooperative Oncology Group (ECOG) performance score of 0 to 1,"```json
[
    {
        ""entity"": ""Eastern Cooperative Oncology Group (ECOG) performance score"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""0 to 1"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Eastern Cooperative Oncology Group (ECOG) performance score"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 0,
                ""upper_bound"": 1,
                ""unit"": """"
            }
        }
    }
]
```"
NCT02595866,Inclusion: At least 2 weeks from end of chemotherapy with resolution of neutropenia to above level,"```json
[
    {
        ""entity"": ""at least 2 weeks"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""end of chemotherapy"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""resolution of neutropenia"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""above level"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""resolution of neutropenia""
    }
]
```"
NCT02595866,Inclusion: At least 2 weeks from end of radiation therapy,"```json
[
    {
        ""entity"": ""at least 2 weeks"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""end of radiation therapy"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Temporal Constraints"",
        ""name"": ""at least 2 weeks"",
        ""temporal"": {
            ""start"": {
                ""number"": 2,
                ""unit"": ""weeks""
            },
            ""reference_event"": ""end of radiation therapy""
        }
    }
]
```"
NCT02595866,Inclusion: At least 4 weeks from end of monoclonal antibody therapy,"```json
[
    {
        ""entity"": ""at least 4 weeks"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""monoclonal antibody therapy"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Drug/Substance"",
        ""name"": ""monoclonal antibody therapy"",
        ""temporal"": {
            ""start"": {
                ""number"": 4,
                ""unit"": ""weeks""
            }
        }
    }
]
```"
NCT02595866,Inclusion: At least 2 weeks from end of targeted therapy,"```json
[
    {
        ""entity"": ""at least 2 weeks"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""end of targeted therapy"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Temporal Constraints"",
        ""name"": ""at least 2 weeks"",
        ""temporal"": {
            ""start"": {
                ""number"": 2,
                ""unit"": ""weeks""
            },
            ""reference_event"": ""start of the study""
        }
    },
    {
        ""id"": 2,
        ""type"": ""Temporal Constraints"",
        ""name"": ""end of targeted therapy"",
        ""temporal"": {
            ""end"": {
                ""number"": 0,
                ""unit"": ""days""
            },
            ""reference_event"": ""end of targeted therapy""
        }
    }
]
```"
NCT02595866,"Inclusion: Female patients of childbearing potential must have a negative urine or serum pregnancy within 72 hours before receiving the first dose of study medication; if the urine test is positive or cannot be confirmed as negative, a serum pregnancy test will be required","```json
[
    {
        ""entity"": ""Female patients of childbearing potential"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""negative"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""urine or serum pregnancy"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""within 72 hours before receiving the first dose of study medication"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""urine test"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""positive"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""serum pregnancy test"",
        ""category"": ""Observation""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Female patients of childbearing potential""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""urine or serum pregnancy"",
        ""temporal"": {
            ""start"": {
                ""number"": 72,
                ""unit"": ""hours""
            },
            ""reference_event"": 3
        },
        ""value"": {
            ""qualitative"": ""negative""
        }
    },
    {
        ""id"": 3,
        ""type"": ""Observation"",
        ""name"": ""urine test"",
        ""value"": {
            ""qualitative"": ""positive""
        }
    },
    {
        ""id"": 4,
        ""type"": ""Observation"",
        ""name"": ""serum pregnancy test"",
        ""value"": {
            ""qualitative"": ""positive""
        }
    }
]
```"
NCT02595866,"Inclusion: Men treated or enrolled on this protocol must agree to use 2 adequate methods of contraception starting with the screening visit, for the duration of study participation, and through 120 days after the last dose of MK-3475 administration","```json
[]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Type 2 diabetes mellitus""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""Metformin""
    },
    {
        ""id"": 3,
        ""type"": ""Measurement"",
        ""name"": ""Serum creatinine""
    },
    {
        ""id"": 4,
        ""type"": ""Procedure/Device"",
        ""name"": ""Chemotherapy""
    },
    {
        ""id"": 5,
        ""type"": ""Observation"",
        ""name"": ""Smoking""
    },
    {
        ""id"": 6,
        ""type"": ""Observation"",
        ""name"": ""30 to 75 years old"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 30,
                ""upper_bound"": 75,
                ""unit"": ""years""
            }
        }
    }
]
```"
NCT02595866,Inclusion: No prior treatment with anti-PD-1 or anti-PD-L1,"```json
[
    {
        ""entity"": ""prior"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""treatment"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""anti-PD-1"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""anti-PD-L1"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Procedure/Device"",
        ""name"": ""treatment""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""anti-PD-1""
    },
    {
        ""id"": 3,
        ""type"": ""Drug/Substance"",
        ""name"": ""anti-PD-L1""
    }
]
```"
NCT02595866,Inclusion: Measurable disease by Response Evaluation Criteria in Solid Tumors (RECIST) version (v) 1.1 or other tumor-specific criteria or disease assessable by physical exam or other methods if not measurable by RECIST,"```json
[
    {
        ""entity"": ""Measurable disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""Response Evaluation Criteria in Solid Tumors (RECIST) version (v) 1.1"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""tumor-specific criteria"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""disease assessable by physical exam"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""other methods"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""not measurable by RECIST"",
        ""category"": ""Qualifier/Modifier""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Measurable disease""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""Response Evaluation Criteria in Solid Tumors (RECIST) version (v) 1.1""
    },
    {
        ""id"": 3,
        ""type"": ""Observation"",
        ""name"": ""tumor-specific criteria""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""disease assessable by physical exam""
    },
    {
        ""id"": 5,
        ""type"": ""Procedure/Device"",
        ""name"": ""other methods""
    }
]
```"
NCT02595866,"Inclusion: Baseline tumor tissue, either fresh (preferred) or from paraffin block/unstained slides if contemporary biopsy is unsafe or not otherwise obtainable from the primary tumor site or metastatic site to be available for use on correlative studies","```json
[
    {
        ""entity"": ""Baseline tumor tissue"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""fresh"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""paraffin block"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""unstained slides"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""contemporary biopsy"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""unsafe"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""primary tumor site"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""metastatic site"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""correlative studies"",
        ""category"": ""Procedure/Device""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Baseline tumor tissue""
    },
    {
        ""id"": 2,
        ""type"": ""Procedure/Device"",
        ""name"": ""paraffin block""
    },
    {
        ""id"": 3,
        ""type"": ""Procedure/Device"",
        ""name"": ""unstained slides""
    },
    {
        ""id"": 4,
        ""type"": ""Procedure/Device"",
        ""name"": ""contemporary biopsy""
    },
    {
        ""id"": 5,
        ""type"": ""Condition"",
        ""name"": ""primary tumor site""
    },
    {
        ""id"": 6,
        ""type"": ""Condition"",
        ""name"": ""metastatic site""
    },
    {
        ""id"": 7,
        ""type"": ""Procedure/Device"",
        ""name"": ""correlative studies""
    }
]
```"
NCT02595866,Inclusion: Age \>= 18 years,"```json
[
    {
        ""entity"": ""Age"",
        ""category"": ""Observation""
    },
    {
        ""entity"": "">= 18 years"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Age"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 18,
                ""upper_bound"": null,
                ""unit"": ""years""
            }
        }
    }
]
```"
NCT02595866,Inclusion: Ability to understand and willingness to sign a written informed consent document,"```json
[]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Type 2 diabetes mellitus""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""Metformin""
    },
    {
        ""id"": 3,
        ""type"": ""Measurement"",
        ""name"": ""Serum creatinine""
    },
    {
        ""id"": 4,
        ""type"": ""Procedure/Device"",
        ""name"": ""Chemotherapy""
    },
    {
        ""id"": 5,
        ""type"": ""Observation"",
        ""name"": ""Smoking""
    },
    {
        ""id"": 6,
        ""type"": ""Observation"",
        ""name"": ""30 to 75 years old""
    }
]
```"
NCT02595866,Exclusion: Active systemic immunosuppressive therapy,"```json
[
    {
        ""entity"": ""Active"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""systemic immunosuppressive therapy"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Drug/Substance"",
        ""name"": ""systemic immunosuppressive therapy"",
        ""occurrence"": {
            ""operator"": ""at least"",
            ""number"": 1
        }
    }
]
```"
NCT02595866,Exclusion: Systemic steroid therapy or steroid therapy that cannot be discontinued with more than 7 consecutive days of steroids within the prior 2 weeks,"```json
[
    {
        ""entity"": ""Systemic steroid therapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""steroid therapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""more than 7 consecutive days"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""steroids"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""within the prior 2 weeks"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Drug/Substance"",
        ""name"": ""Systemic steroid therapy"",
        ""temporal"": {
            ""start"": {
                ""number"": 2,
                ""unit"": ""weeks""
            },
            ""reference_event"": 0
        }
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""steroid therapy"",
        ""temporal"": {
            ""start"": {
                ""number"": 2,
                ""unit"": ""weeks""
            },
            ""reference_event"": 0
        }
    },
    {
        ""id"": 3,
        ""type"": ""Drug/Substance"",
        ""name"": ""steroids"",
        ""temporal"": {
            ""start"": {
                ""number"": 2,
                ""unit"": ""weeks""
            },
            ""reference_event"": 0
        }
    }
]
```"
NCT02595866,Exclusion: Current or history of systemic autoimmune disease requiring systemic therapy,"```json
[
    {
        ""entity"": ""Current or history of systemic autoimmune disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""requiring systemic therapy"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Current or history of systemic autoimmune disease""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""requiring systemic therapy""
    }
]
```"
NCT02595866,Exclusion: Grade 3 or 4 immune related toxicity associated with prior ipilimumab therapy that has not resolved to grade 0 or 1,"```json
[
    {
        ""entity"": ""Grade 3 or 4"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""immune related toxicity"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""prior ipilimumab therapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""not resolved to grade 0 or 1"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""immune related toxicity""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""prior ipilimumab therapy""
    }
]
```"
NCT02595866,"Exclusion: Cardiovascular disease that meets one of the following: congestive heart failure (New York Heart Association class III or IV), active angina pectoris, or recent myocardial infarction (within the last 6 months)","```json
[
    {
        ""entity"": ""Cardiovascular disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""congestive heart failure"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""New York Heart Association class III or IV"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""active angina pectoris"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""recent myocardial infarction"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""within the last 6 months"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Cardiovascular disease""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""congestive heart failure""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""active angina pectoris""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""recent myocardial infarction"",
        ""temporal"": {
            ""start"": {
                ""number"": 6,
                ""unit"": ""months""
            },
            ""reference_event"": 0
        }
    }
]
```"
NCT02595866,Exclusion: Active tuberculosis (TB) or atypical mycobacterial infection:,"```json
[
    {
        ""entity"": ""Active tuberculosis (TB)"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""atypical mycobacterial infection"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Active tuberculosis (TB)""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""atypical mycobacterial infection""
    }
]
```"
NCT02595866,Exclusion: Cirrhosis with Child-Pugh score of B or C,"```json
[
    {
        ""entity"": ""Cirrhosis"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""Child-Pugh score of B or C"",
        ""category"": ""Observation""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Cirrhosis""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""Child-Pugh score of B or C""
    }
]
```"
NCT02595866,"Exclusion: Uncontrolled hepatitis B virus (HBV) infection, defined as acute liver failure or protracted, severe course, as indicated by total bilirubin \> 3 mg/dL (or direct bilirubin \> 1.5 mg/dL), international normalized ratio \> 1.5, encephalopathy, or ascites","```json
[
    {
        ""entity"": ""Uncontrolled"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""hepatitis B virus (HBV) infection"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""acute liver failure"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""protracted, severe course"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""total bilirubin"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""> 3 mg/dL"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""direct bilirubin"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""> 1.5 mg/dL"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""international normalized ratio"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""> 1.5"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""encephalopathy"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""ascites"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""hepatitis B virus (HBV) infection""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""acute liver failure""
    },
    {
        ""id"": 3,
        ""type"": ""Observation"",
        ""name"": ""total bilirubin"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 3.0,
                ""upper_bound"": null,
                ""unit"": ""mg/dL""
            }
        }
    },
    {
        ""id"": 4,
        ""type"": ""Observation"",
        ""name"": ""direct bilirubin"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 1.5,
                ""upper_bound"": null,
                ""unit"": ""mg/dL""
            }
        }
    },
    {
        ""id"": 5,
        ""type"": ""Observation"",
        ""name"": ""international normalized ratio"",
        ""value"": {
            ""range"": {
                ""lower_bound"": 1.5,
                ""upper_bound"": null,
                ""unit"": """"
            }
        }
    },
    {
        ""id"": 6,
        ""type"": ""Condition"",
        ""name"": ""encephalopathy""
    },
    {
        ""id"": 7,
        ""type"": ""Condition"",
        ""name"": ""ascites""
    }
]
```"
NCT02595866,"Exclusion: Uncontrolled hepatitis C virus (HCV) infection, defined as plasma HCV RNA detectable by PCR","```json
[
    {
        ""entity"": ""Uncontrolled"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""hepatitis C virus (HCV) infection"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""plasma HCV RNA"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""detectable by PCR"",
        ""category"": ""Qualifiers/Modifiers""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""hepatitis C virus (HCV) infection""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""plasma HCV RNA"",
        ""value"": {
            ""qualitative"": ""detectable by PCR""
        }
    }
]
```"
NCT02595866,Exclusion: Patients who are receiving any other investigational agents for cancer,"```json
[
    {
        ""entity"": ""investigational agents"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""cancer"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Drug/Substance"",
        ""name"": ""investigational agents""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""cancer""
    }
]
```"
NCT02595866,"Exclusion: Extensive active brain disease including symptomatic brain metastases or the presence of leptomeningeal disease, and all patients with infratentorial tumors","```json
[
    {
        ""entity"": ""Extensive active brain disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""symptomatic brain metastases"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""leptomeningeal disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""infratentorial tumors"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Extensive active brain disease""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""symptomatic brain metastases""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""leptomeningeal disease""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""infratentorial tumors""
    }
]
```"
NCT02595866,Exclusion: Pregnancy or nursing or unwilling to take adequate birth control during therapy,"```json
[
    {
        ""entity"": ""Pregnancy"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""nursing"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Pregnancy""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""nursing""
    }
]
```"
NCT02595866,"Exclusion: Prior organ allograft or allogeneic transplantation, if the transplanted tissue is still in place","```json
[
    {
        ""entity"": ""Prior"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""organ allograft"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""allogeneic transplantation"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""transplanted tissue"",
        ""category"": ""Procedure/Device""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Procedure/Device"",
        ""name"": ""organ allograft""
    },
    {
        ""id"": 2,
        ""type"": ""Procedure/Device"",
        ""name"": ""allogeneic transplantation""
    },
    {
        ""id"": 3,
        ""type"": ""Procedure/Device"",
        ""name"": ""transplanted tissue""
    }
]
```"
